EPOCH_TIME                ALARM_STATUS              INST_STATUS               GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   
1300000308.000            0                         963                       3.6999799024e+01          -1.2000068072e+02         2.0000000000e+00          
1300000309.000            0                         963                       3.6999923395e+01          -1.2000071985e+02         2.0000000000e+00          
1300000310.000            0                         963                       3.7000051677e+01          -1.2000072408e+02         2.0000000000e+00          
1300000311.000            0                         963                       3.7000177648e+01          -1.2000069319e+02         2.0000000000e+00          
1300000312.000            0                         963                       3.7000295204e+01          -1.2000062867e+02         2.0000000000e+00          
1300000313.000            0                         963                       3.7000398653e+01          -1.2000053364e+02         2.0000000000e+00          
1300000314.000            0                         963                       3.7000482993e+01          -1.2000041268e+02         2.0000000000e+00          
1300000315.000            0                         963                       3.7000544148e+01          -1.2000027162e+02         2.0000000000e+00          
1300000316.000            0                         963                       3.7000579164e+01          -1.2000011726e+02         2.0000000000e+00          
1300000317.000            0                         963                       3.7000586347e+01          -1.1999995703e+02         2.0000000000e+00          
1300000318.000            0                         963                       3.7000565346e+01          -1.1999979863e+02         2.0000000000e+00          
1300000319.000            0                         963                       3.7000517163e+01          -1.1999964967e+02         2.0000000000e+00          
1300000320.000            0                         963                       3.7000444103e+01          -1.1999951730e+02         2.0000000000e+00          
1300000321.000            0                         963                       3.7000349661e+01          -1.1999940786e+02         2.0000000000e+00          
1300000322.000            0                         963                       3.7000238351e+01          -1.1999932660e+02         2.0000000000e+00          
1300000323.000            0                         963                       3.7000115492e+01          -1.1999927741e+02         2.0000000000e+00          
1300000324.000            0                         963                       3.6999986945e+01          -1.1999926265e+02         2.0000000000e+00          
1300000325.000            0                         963                       3.6999858840e+01          -1.1999928302e+02         2.0000000000e+00          
1300000326.000            0                         963                       3.6999737278e+01          -1.1999933756e+02         2.0000000000e+00          
1300000327.000            0                         963                       3.6999628043e+01          -1.1999942369e+02         2.0000000000e+00          
1300000328.000            0                         963                       3.6999536328e+01          -1.1999953731e+02         2.0000000000e+00          
1300000329.000            0                         963                       3.6999466488e+01          -1.1999967305e+02         2.0000000000e+00          
1300000330.000            0                         963                       3.6999421840e+01          -1.1999982447e+02         2.0000000000e+00          
1300000331.000            0                         963                       3.6999404501e+01          -1.1999998441e+02         2.0000000000e+00          
1300000332.000            0                         963                       3.6999415297e+01          -1.2000014530e+02         2.0000000000e+00          
1300000333.000            0                         963                       3.6999453723e+01          -1.2000029955e+02         2.0000000000e+00          
1300000334.000            0                         963                       3.6999517970e+01          -1.2000043987e+02         2.0000000000e+00          
1300000335.000            0                         963                       3.6999605017e+01          -1.2000055965e+02         2.0000000000e+00          
1300000336.000            0                         963                       3.6999710769e+01          -1.2000065325e+02         2.0000000000e+00          
1300000337.000            0                         963                       3.6999830258e+01          -1.2000071626e+02         2.0000000000e+00          
1300000338.000            0                         963                       3.6999957874e+01          -1.2000074573e+02         2.0000000000e+00          
1300000339.000            0                         963                       3.7000087632e+01          -1.2000074025e+02         2.0000000000e+00          
1300000340.000            0                         963                       3.7000213454e+01          -1.2000070009e+02         2.0000000000e+00          
1300000341.000            0                         963                       3.7000329449e+01          -1.2000062711e+02         2.0000000000e+00          
1300000342.000            0                         963                       3.7000430194e+01          -1.2000052473e+02         2.0000000000e+00          
1300000343.000            0                         963                       3.7000510982e+01          -1.2000039772e+02         2.0000000000e+00          
1300000344.000            0                         963                       3.7000568042e+01          -1.2000025200e+02         2.0000000000e+00          
1300000345.000            0                         963                       3.7000598713e+01          -1.2000009435e+02         2.0000000000e+00          
1300000346.000            0                         963                       3.7000601563e+01          -1.1999993212e+02         2.0000000000e+00          
1300000347.000            0                         963                       3.7000576455e+01          -1.1999977283e+02         2.0000000000e+00          
1300000348.000            0                         963                       3.7000524553e+01          -1.1999962390e+02         2.0000000000e+00          
1300000349.000            0                         963                       3.7000448259e+01          -1.1999949222e+02         2.0000000000e+00          
1300000350.000            0                         963                       3.7000351106e+01          -1.1999938391e+02         2.0000000000e+00          
1300000351.000            0                         963                       3.7000237587e+01          -1.1999930397e+02         2.0000000000e+00          
1300000352.000            0                         963                       3.7000112947e+01          -1.1999925610e+02         2.0000000000e+00          
1300000353.000            0                         963                       3.6999982940e+01          -1.1999924253e+02         2.0000000000e+00          
1300000354.000            0                         963                       3.6999853564e+01          -1.1999926387e+02         2.0000000000e+00          
1300000355.000            0                         963                       3.6999730779e+01          -1.1999931916e+02         2.0000000000e+00          
1300000356.000            0                         963                       3.6999620237e+01          -1.1999940584e+02         2.0000000000e+00          
1300000357.000            0                         963                       3.6999527022e+01          -1.1999951994e+02         2.0000000000e+00          
1300000358.000            0                         963                       3.6999455416e+01          -1.1999965622e+02         2.0000000000e+00          
1300000359.000            0                         963                       3.6999408707e+01          -1.1999980843e+02         2.0000000000e+00          
1300000360.000            0                         963                       3.6999389038e+01          -1.1999996960e+02         2.0000000000e+00          
1300000361.000            0                         963                       3.6999397312e+01          -1.2000013235e+02         2.0000000000e+00          
1300000362.000            0                         963                       3.6999433153e+01          -1.2000028923e+02         2.0000000000e+00          
1300000363.000            0                         963                       3.6999494927e+01          -1.2000043308e+02         2.0000000000e+00          
1300000364.000            0                         963                       3.6999579817e+01          -1.2000055734e+02         2.0000000000e+00          
1300000365.000            0                         963                       3.6999683955e+01          -1.2000065634e+02         2.0000000000e+00          
1300000366.000            0                         963                       3.6999802602e+01          -1.2000072556e+02         2.0000000000e+00          
1300000367.000            0                         963                       3.6999930361e+01          -1.2000076187e+02         2.0000000000e+00          
1300000368.000            0                         963                       3.7000061427e+01          -1.2000076359e+02         2.0000000000e+00          
1300000369.000            0                         963                       3.7000189853e+01          -1.2000073067e+02         2.0000000000e+00          
1300000370.000            0                         963                       3.7000309813e+01          -1.2000066457e+02         2.0000000000e+00          
1300000371.000            0                         963                       3.7000415874e+01          -1.2000056831e+02         2.0000000000e+00          
1300000372.000            0                         963                       3.7000503235e+01          -1.2000044622e+02         2.0000000000e+00          
1300000373.000            0                         963                       3.7000567945e+01          -1.2000030383e+02         2.0000000000e+00          
1300000374.000            0                         963                       3.7000607082e+01          -1.2000014757e+02         2.0000000000e+00          
1300000375.000            0                         963                       3.7000618879e+01          -1.1999998448e+02         2.0000000000e+00          
1300000376.000            0                         963                       3.7000602801e+01          -1.1999982191e+02         2.0000000000e+00          
1300000377.000            0                         963                       3.7000559571e+01          -1.1999966718e+02         2.0000000000e+00          
1300000378.000            0                         963                       3.7000491132e+01          -1.1999952726e+02         2.0000000000e+00          
1300000379.000            0                         963                       3.7000400557e+01          -1.1999940842e+02         2.0000000000e+00          
1300000380.000            0                         963                       3.7000291909e+01          -1.1999931601e+02         2.0000000000e+00          
1300000381.000            0                         963                       3.7000170061e+01          -1.1999925416e+02         2.0000000000e+00          
1300000382.000            0                         963                       3.7000040468e+01          -1.1999922565e+02         2.0000000000e+00          
1300000383.000            0                         963                       3.6999908929e+01          -1.1999923176e+02         2.0000000000e+00          
1300000384.000            0                         963                       3.6999781323e+01          -1.1999927221e+02         2.0000000000e+00          
1300000385.000            0                         963                       3.6999663350e+01          -1.1999934520e+02         2.0000000000e+00          
1300000386.000            0                         963                       3.6999560273e+01          -1.1999944748e+02         2.0000000000e+00          
1300000387.000            0                         963                       3.6999476686e+01          -1.1999957448e+02         2.0000000000e+00          
1300000388.000            0                         963                       3.6999416312e+01          -1.1999972056e+02         2.0000000000e+00          
1300000389.000            0                         963                       3.6999381837e+01          -1.1999987921e+02         2.0000000000e+00          
1300000390.000            0                         963                       3.6999374793e+01          -1.2000004340e+02         2.0000000000e+00          
1300000391.000            0                         963                       3.6999395494e+01          -1.2000020582e+02         2.0000000000e+00          
1300000392.000            0                         963                       3.6999443023e+01          -1.2000035927e+02         2.0000000000e+00          
1300000393.000            0                         963                       3.6999515274e+01          -1.2000049696e+02         2.0000000000e+00          
1300000394.000            0                         963                       3.6999609051e+01          -1.2000061280e+02         2.0000000000e+00          
1300000395.000            0                         963                       3.6999720206e+01          -1.2000070165e+02         2.0000000000e+00          
1300000396.000            0                         963                       3.6999843831e+01          -1.2000075959e+02         2.0000000000e+00          
1300000397.000            0                         963                       3.6999974467e+01          -1.2000078407e+02         2.0000000000e+00          
1300000398.000            0                         963                       3.7000106357e+01          -1.2000077401e+02         2.0000000000e+00          
1300000399.000            0                         963                       3.7000233690e+01          -1.2000072984e+02         2.0000000000e+00          
1300000400.000            0                         963                       3.7000350863e+01          -1.2000065352e+02         2.0000000000e+00          
1300000401.000            0                         963                       3.7000452723e+01          -1.2000054839e+02         2.0000000000e+00          
1300000402.000            0                         963                       3.7000534796e+01          -1.2000041908e+02         2.0000000000e+00          
1300000403.000            0                         963                       3.7000593482e+01          -1.2000027125e+02         2.0000000000e+00          
1300000404.000            0                         963                       3.7000626206e+01          -1.2000011139e+02         2.0000000000e+00          
1300000405.000            0                         963                       3.7000631535e+01          -1.1999994651e+02         2.0000000000e+00          
1300000406.000            0                         963                       3.7000609237e+01          -1.1999978381e+02         2.0000000000e+00          
1300000407.000            0                         963                       3.7000560286e+01          -1.1999963040e+02         2.0000000000e+00          
1300000408.000            0                         963                       3.7000486819e+01          -1.1999949300e+02         2.0000000000e+00          
1300000409.000            0                         963                       3.7000392044e+01          -1.1999937759e+02         2.0000000000e+00          
1300000410.000            0                         963                       3.7000280091e+01          -1.1999928921e+02         2.0000000000e+00          
1300000411.000            0                         963                       3.7000155836e+01          -1.1999923171e+02         2.0000000000e+00          
1300000412.000            0                         963                       3.7000024688e+01          -1.1999920758e+02         2.0000000000e+00          
1300000413.000            0                         963                       3.6999892348e+01          -1.1999921787e+02         2.0000000000e+00          
1300000414.000            0                         963                       3.6999764563e+01          -1.1999926215e+02         2.0000000000e+00          
1300000415.000            0                         963                       3.6999646879e+01          -1.1999933848e+02         2.0000000000e+00          
1300000416.000            0                         963                       3.6999544399e+01          -1.1999944356e+02         2.0000000000e+00          
1300000417.000            0                         963                       3.6999461560e+01          -1.1999957283e+02         2.0000000000e+00          
1300000418.000            0                         963                       3.6999401948e+01          -1.1999972070e+02         2.0000000000e+00          
1300000419.000            0                         963                       3.6999368140e+01          -1.1999988078e+02         2.0000000000e+00          
1300000420.000            0                         963                       3.6999361595e+01          -1.2000004615e+02         2.0000000000e+00          
1300000421.000            0                         963                       3.6999382596e+01          -1.2000020967e+02         2.0000000000e+00          
1300000422.000            0                         963                       3.6999430236e+01          -1.2000036430e+02         2.0000000000e+00          
1300000423.000            0                         963                       3.6999502463e+01          -1.2000050337e+02         2.0000000000e+00          
1300000424.000            0                         963                       3.6999596166e+01          -1.2000062089e+02         2.0000000000e+00          
1300000425.000            0                         963                       3.6999707316e+01          -1.2000071181e+02         2.0000000000e+00          
1300000426.000            0                         963                       3.6999831136e+01          -1.2000077223e+02         2.0000000000e+00          
1300000427.000            0                         963                       3.6999962311e+01          -1.2000079955e+02         2.0000000000e+00          
1300000428.000            0                         963                       3.7000095213e+01          -1.2000079260e+02         2.0000000000e+00          
1300000429.000            0                         963                       3.7000224148e+01          -1.2000075168e+02         2.0000000000e+00          
1300000430.000            0                         963                       3.7000343595e+01          -1.2000067855e+02         2.0000000000e+00          
1300000431.000            0                         963                       3.7000448445e+01          -1.2000057633e+02         2.0000000000e+00          
1300000432.000            0                         963                       3.7000534216e+01          -1.2000044940e+02         2.0000000000e+00          
1300000433.000            0                         963                       3.7000597248e+01          -1.2000030317e+02         2.0000000000e+00          
1300000434.000            0                         963                       3.7000634851e+01          -1.2000014388e+02         2.0000000000e+00          
1300000435.000            0                         963                       3.7000645423e+01          -1.1999997833e+02         2.0000000000e+00          
1300000436.000            0                         963                       3.7000628515e+01          -1.1999981357e+02         2.0000000000e+00          
1300000437.000            0                         963                       3.7000584848e+01          -1.1999965660e+02         2.0000000000e+00          
1300000438.000            0                         963                       3.7000516280e+01          -1.1999951411e+02         2.0000000000e+00          
1300000439.000            0                         963                       3.7000425725e+01          -1.1999939214e+02         2.0000000000e+00          
1300000440.000            0                         963                       3.7000317026e+01          -1.1999929588e+02         2.0000000000e+00          
1300000441.000            0                         963                       3.7000194797e+01          -1.1999922939e+02         2.0000000000e+00          
1300000442.000            0                         963                       3.7000064215e+01          -1.1999919551e+02         2.0000000000e+00          
1300000443.000            0                         963                       3.6999930811e+01          -1.1999919566e+02         2.0000000000e+00          
1300000444.000            0                         963                       3.6999800228e+01          -1.1999922983e+02         2.0000000000e+00          
1300000445.000            0                         963                       3.6999677985e+01          -1.1999929658e+02         2.0000000000e+00          
1300000446.000            0                         963                       3.6999569245e+01          -1.1999939309e+02         2.0000000000e+00          
1300000447.000            0                         963                       3.6999478594e+01          -1.1999951528e+02         2.0000000000e+00          
1300000448.000            0                         963                       3.6999409854e+01          -1.1999965800e+02         2.0000000000e+00          
1300000449.000            0                         963                       3.6999365920e+01          -1.1999981524e+02         2.0000000000e+00          
1300000450.000            0                         963                       3.6999348639e+01          -1.1999998037e+02         2.0000000000e+00          
1300000451.000            0                         963                       3.6999358736e+01          -1.2000014646e+02         2.0000000000e+00          
1300000452.000            0                         963                       3.6999395786e+01          -1.2000030652e+02         2.0000000000e+00          
1300000453.000            0                         963                       3.6999458232e+01          -1.2000045384e+02         2.0000000000e+00          
1300000454.000            0                         963                       3.6999543451e+01          -1.2000058222e+02         2.0000000000e+00          
1300000455.000            0                         963                       3.6999647872e+01          -1.2000068631e+02         2.0000000000e+00          
1300000456.000            0                         963                       3.6999767118e+01          -1.2000076172e+02         2.0000000000e+00          
1300000457.000            0                         963                       3.6999896199e+01          -1.2000080532e+02         2.0000000000e+00          
1300000458.000            0                         963                       3.7000029717e+01          -1.2000081528e+02         2.0000000000e+00          
1300000459.000            0                         963                       3.7000162092e+01          -1.2000079119e+02         2.0000000000e+00          
1300000460.000            0                         963                       3.7000287799e+01          -1.2000073405e+02         2.0000000000e+00          
1300000461.000            0                         963                       3.7000401595e+01          -1.2000064625e+02         2.0000000000e+00          
1300000462.000            0                         963                       3.7000498737e+01          -1.2000053145e+02         2.0000000000e+00          
1300000463.000            0                         963                       3.7000575181e+01          -1.2000039443e+02         2.0000000000e+00          
1300000464.000            0                         963                       3.7000627747e+01          -1.2000024091e+02         2.0000000000e+00          
1300000465.000            0                         963                       3.7000654252e+01          -1.2000007725e+02         2.0000000000e+00          
1300000466.000            0                         963                       3.7000653596e+01          -1.1999991027e+02         2.0000000000e+00          
1300000467.000            0                         963                       3.7000625808e+01          -1.1999974690e+02         2.0000000000e+00          
1300000468.000            0                         963                       3.7000572043e+01          -1.1999959390e+02         2.0000000000e+00          
1300000469.000            0                         963                       3.7000494531e+01          -1.1999945763e+02         2.0000000000e+00          
1300000470.000            0                         963                       3.7000396484e+01          -1.1999934372e+02         2.0000000000e+00          
1300000471.000            0                         963                       3.7000281962e+01          -1.1999925688e+02         2.0000000000e+00          
1300000472.000            0                         963                       3.7000155700e+01          -1.1999920071e+02         2.0000000000e+00          
1300000473.000            0                         963                       3.7000022917e+01          -1.1999917752e+02         2.0000000000e+00          
1300000474.000            0                         963                       3.6999889095e+01          -1.1999918828e+02         2.0000000000e+00          
1300000475.000            0                         963                       3.6999759754e+01          -1.1999923252e+02         2.0000000000e+00          
1300000476.000            0                         963                       3.6999640226e+01          -1.1999930843e+02         2.0000000000e+00          
1300000477.000            0                         963                       3.6999535433e+01          -1.1999941287e+02         2.0000000000e+00          
1300000478.000            0                         963                       3.6999449687e+01          -1.1999954155e+02         2.0000000000e+00          
1300000479.000            0                         963                       3.6999386513e+01          -1.1999968917e+02         2.0000000000e+00          
1300000480.000            0                         963                       3.6999348505e+01          -1.1999984966e+02         2.0000000000e+00          
1300000481.000            0                         963                       3.6999337221e+01          -1.2000001644e+02         2.0000000000e+00          
1300000482.000            0                         963                       3.6999353122e+01          -1.2000018265e+02         2.0000000000e+00          
1300000483.000            0                         963                       3.6999395554e+01          -1.2000034149e+02         2.0000000000e+00          
1300000484.000            0                         963                       3.6999462776e+01          -1.2000048645e+02         2.0000000000e+00          
1300000485.000            0                         963                       3.6999552035e+01          -1.2000061159e+02         2.0000000000e+00          
1300000486.000            0                         963                       3.6999659676e+01          -1.2000071179e+02         2.0000000000e+00          
1300000487.000            0                         963                       3.6999781299e+01          -1.2000078297e+02         2.0000000000e+00          
1300000488.000            0                         963                       3.6999911935e+01          -1.2000082222e+02         2.0000000000e+00          
1300000489.000            0                         963                       3.7000046251e+01          -1.2000082794e+02         2.0000000000e+00          
1300000490.000            0                         963                       3.7000178769e+01          -1.2000079990e+02         2.0000000000e+00          
1300000491.000            0                         963                       3.7000304089e+01          -1.2000073925e+02         2.0000000000e+00          
1300000492.000            0                         963                       3.7000417108e+01          -1.2000064845e+02         2.0000000000e+00          
1300000493.000            0                         963                       3.7000513229e+01          -1.2000053121e+02         2.0000000000e+00          
1300000494.000            0                         963                       3.7000588544e+01          -1.2000039229e+02         2.0000000000e+00          
1300000495.000            0                         963                       3.7000639995e+01          -1.2000023735e+02         2.0000000000e+00          
1300000496.000            0                         963                       3.7000665496e+01          -1.2000007267e+02         2.0000000000e+00          
1300000497.000            0                         963                       3.7000664014e+01          -1.1999990494e+02         2.0000000000e+00          
1300000498.000            0                         963                       3.7000635613e+01          -1.1999974095e+02         2.0000000000e+00          
1300000499.000            0                         963                       3.7000581444e+01          -1.1999958735e+02         2.0000000000e+00          
1300000500.000            0                         963                       3.7000503705e+01          -1.1999945036e+02         2.0000000000e+00          
1300000501.000            0                         963                       3.7000405541e+01          -1.1999933552e+02         2.0000000000e+00          
1300000502.000            0                         963                       3.7000290923e+01          -1.1999924747e+02         2.0000000000e+00          
1300000503.000            0                         963                       3.7000164483e+01          -1.1999918975e+02         2.0000000000e+00          
1300000504.000            0                         963                       3.7000031324e+01          -1.1999916471e+02         2.0000000000e+00          
1300000505.000            0                         963                       3.6999896820e+01          -1.1999917334e+02         2.0000000000e+00          
1300000506.000            0                         963                       3.6999766392e+01          -1.1999921529e+02         2.0000000000e+00          
1300000507.000            0                         963                       3.6999645292e+01          -1.1999928888e+02         2.0000000000e+00          
1300000508.000            0                         963                       3.6999538393e+01          -1.1999939113e+02         2.0000000000e+00          
1300000509.000            0                         963                       3.6999449995e+01          -1.1999951793e+02         2.0000000000e+00          
1300000510.000            0                         963                       3.6999383647e+01          -1.1999966418e+02         2.0000000000e+00          
1300000511.000            0                         963                       3.6999342012e+01          -1.1999982400e+02         2.0000000000e+00          
1300000512.000            0                         963                       3.6999326759e+01          -1.1999999099e+02         2.0000000000e+00          
1300000513.000            0                         963                       3.6999338496e+01          -1.2000015844e+02         2.0000000000e+00          
1300000514.000            0                         963                       3.6999376751e+01          -1.2000031964e+02         2.0000000000e+00          
1300000515.000            0                         963                       3.6999439987e+01          -1.2000046813e+02         2.0000000000e+00          
1300000516.000            0                         963                       3.6999525673e+01          -1.2000059798e+02         2.0000000000e+00          
1300000517.000            0                         963                       3.6999630379e+01          -1.2000070399e+02         2.0000000000e+00          
1300000518.000            0                         963                       3.6999749918e+01          -1.2000078193e+02         2.0000000000e+00          
1300000519.000            0                         963                       3.6999879514e+01          -1.2000082869e+02         2.0000000000e+00          
1300000520.000            0                         963                       3.7000013994e+01          -1.2000084241e+02         2.0000000000e+00          
1300000521.000            0                         963                       3.7000147995e+01          -1.2000082253e+02         2.0000000000e+00          
1300000522.000            0                         963                       3.7000276176e+01          -1.2000076987e+02         2.0000000000e+00          
1300000523.000            0                         963                       3.7000393432e+01          -1.2000068652e+02         2.0000000000e+00          
1300000524.000            0                         963                       3.7000495098e+01          -1.2000057579e+02         2.0000000000e+00          
1300000525.000            0                         963                       3.7000577133e+01          -1.2000044211e+02         2.0000000000e+00          
1300000526.000            0                         963                       3.7000636278e+01          -1.2000029077e+02         2.0000000000e+00          
1300000527.000            0                         963                       3.7000670186e+01          -1.2000012780e+02         2.0000000000e+00          
1300000528.000            0                         963                       3.7000677515e+01          -1.1999995967e+02         2.0000000000e+00          
1300000529.000            0                         963                       3.7000657977e+01          -1.1999979304e+02         2.0000000000e+00          
1300000530.000            0                         963                       3.7000612349e+01          -1.1999963452e+02         2.0000000000e+00          
1300000531.000            0                         963                       3.7000542442e+01          -1.1999949039e+02         2.0000000000e+00          
1300000532.000            0                         963                       3.7000451025e+01          -1.1999936634e+02         2.0000000000e+00          
1300000533.000            0                         963                       3.7000341717e+01          -1.1999926730e+02         2.0000000000e+00          
1300000534.000            0                         963                       3.7000218841e+01          -1.1999919715e+02         2.0000000000e+00          
1300000535.000            0                         963                       3.7000087253e+01          -1.1999915869e+02         2.0000000000e+00          
1300000536.000            0                         963                       3.6999952147e+01          -1.1999915341e+02         2.0000000000e+00          
1300000537.000            0                         963                       3.6999818855e+01          -1.1999918152e+02         2.0000000000e+00          
1300000538.000            0                         963                       3.6999692631e+01          -1.1999924192e+02         2.0000000000e+00          
1300000539.000            0                         963                       3.6999578447e+01          -1.1999933222e+02         2.0000000000e+00          
1300000540.000            0                         963                       3.6999480798e+01          -1.1999944885e+02         2.0000000000e+00          
1300000541.000            0                         963                       3.6999403522e+01          -1.1999958723e+02         2.0000000000e+00          
1300000542.000            0                         963                       3.6999349658e+01          -1.1999974192e+02         2.0000000000e+00          
1300000543.000            0                         963                       3.6999321317e+01          -1.1999990683e+02         2.0000000000e+00          
1300000544.000            0                         963                       3.6999319611e+01          -1.2000007549e+02         2.0000000000e+00          
1300000545.000            0                         963                       3.6999344602e+01          -1.2000024127e+02         2.0000000000e+00          
1300000546.000            0                         963                       3.6999395308e+01          -1.2000039768e+02         2.0000000000e+00          
1300000547.000            0                         963                       3.6999469738e+01          -1.2000053859e+02         2.0000000000e+00          
1300000548.000            0                         963                       3.6999564974e+01          -1.2000065849e+02         2.0000000000e+00          
1300000549.000            0                         963                       3.6999677287e+01          -1.2000075267e+02         2.0000000000e+00          
1300000550.000            0                         963                       3.6999802281e+01          -1.2000081746e+02         2.0000000000e+00          
1300000551.000            0                         963                       3.6999935069e+01          -1.2000085033e+02         2.0000000000e+00          
1300000552.000            0                         963                       3.7000070463e+01          -1.2000085001e+02         2.0000000000e+00          
1300000553.000            0                         963                       3.7000203176e+01          -1.2000081650e+02         2.0000000000e+00          
1300000554.000            0                         963                       3.7000328031e+01          -1.2000075112e+02         2.0000000000e+00          
1300000555.000            0                         963                       3.7000440162e+01          -1.2000065643e+02         2.0000000000e+00          
1300000556.000            0                         963                       3.7000535201e+01          -1.2000053611e+02         2.0000000000e+00          
1300000557.000            0                         963                       3.7000609448e+01          -1.2000039485e+02         2.0000000000e+00          
1300000558.000            0                         963                       3.7000660019e+01          -1.2000023816e+02         2.0000000000e+00          
1300000559.000            0                         963                       3.7000684948e+01          -1.2000007212e+02         2.0000000000e+00          
1300000560.000            0                         963                       3.7000683270e+01          -1.1999990320e+02         2.0000000000e+00          
1300000561.000            0                         963                       3.7000655054e+01          -1.1999973795e+02         2.0000000000e+00          
1300000562.000            0                         963                       3.7000601398e+01          -1.1999958279e+02         2.0000000000e+00          
1300000563.000            0                         963                       3.7000524387e+01          -1.1999944374e+02         2.0000000000e+00          
1300000564.000            0                         963                       3.7000427009e+01          -1.1999932618e+02         2.0000000000e+00          
1300000565.000            0                         963                       3.7000313039e+01          -1.1999923466e+02         2.0000000000e+00          
1300000566.000            0                         963                       3.7000186893e+01          -1.1999917274e+02         2.0000000000e+00          
1300000567.000            0                         963                       3.7000053452e+01          -1.1999914279e+02         2.0000000000e+00          
1300000568.000            0                         963                       3.6999917879e+01          -1.1999914598e+02         2.0000000000e+00          
1300000569.000            0                         963                       3.6999785413e+01          -1.1999918217e+02         2.0000000000e+00          
1300000570.000            0                         963                       3.6999661170e+01          -1.1999924996e+02         2.0000000000e+00          
1300000571.000            0                         963                       3.6999549944e+01          -1.1999934674e+02         2.0000000000e+00          
1300000572.000            0                         963                       3.6999456025e+01          -1.1999946876e+02         2.0000000000e+00          
1300000573.000            0                         963                       3.6999383030e+01          -1.1999961133e+02         2.0000000000e+00          
1300000574.000            0                         963                       3.6999333770e+01          -1.1999976893e+02         2.0000000000e+00          
1300000575.000            0                         963                       3.6999310138e+01          -1.1999993551e+02         2.0000000000e+00          
1300000576.000            0                         963                       3.6999313041e+01          -1.2000010465e+02         2.0000000000e+00          
1300000577.000            0                         963                       3.6999342363e+01          -1.2000026984e+02         2.0000000000e+00          
1300000578.000            0                         963                       3.6999396974e+01          -1.2000042475e+02         2.0000000000e+00          
1300000579.000            0                         963                       3.6999474772e+01          -1.2000056341e+02         2.0000000000e+00          
1300000580.000            0                         963                       3.6999572769e+01          -1.2000068051e+02         2.0000000000e+00          
1300000581.000            0                         963                       3.6999687203e+01          -1.2000077156e+02         2.0000000000e+00          
1300000582.000            0                         963                       3.6999813683e+01          -1.2000083307e+02         2.0000000000e+00          
1300000583.000            0                         963                       3.6999947361e+01          -1.2000086269e+02         2.0000000000e+00          
1300000584.000            0                         963                       3.7000083117e+01          -1.2000085929e+02         2.0000000000e+00          
1300000585.000            0                         963                       3.7000215756e+01          -1.2000082300e+02         2.0000000000e+00          
1300000586.000            0                         963                       3.7000340204e+01          -1.2000075521e+02         2.0000000000e+00          
1300000587.000            0                         963                       3.7000451704e+01          -1.2000065852e+02         2.0000000000e+00          
1300000588.000            0                         963                       3.7000546000e+01          -1.2000053663e+02         2.0000000000e+00          
1300000589.000            0                         963                       3.7000619492e+01          -1.2000039420e+02         2.0000000000e+00          
1300000590.000            0                         963                       3.7000669379e+01          -1.2000023666e+02         2.0000000000e+00          
1300000591.000            0                         963                       3.7000693762e+01          -1.2000007002e+02         2.0000000000e+00          
1300000592.000            0                         963                       3.7000691714e+01          -1.1999990064e+02         2.0000000000e+00          
1300000593.000            0                         963                       3.7000663318e+01          -1.1999973496e+02         2.0000000000e+00          
1300000594.000            0                         963                       3.7000609657e+01          -1.1999957930e+02         2.0000000000e+00          
1300000595.000            0                         963                       3.7000532778e+01          -1.1999943958e+02         2.0000000000e+00          
1300000596.000            0                         963                       3.7000435605e+01          -1.1999932110e+02         2.0000000000e+00          
1300000597.000            0                         963                       3.7000321835e+01          -1.1999922837e+02         2.0000000000e+00          
1300000598.000            0                         963                       3.7000195791e+01          -1.1999916491e+02         2.0000000000e+00          
1300000599.000            0                         963                       3.7000062259e+01          -1.1999913311e+02         2.0000000000e+00          
1300000600.000            0                         963                       3.6999926306e+01          -1.1999913419e+02         2.0000000000e+00          
1300000601.000            0                         963                       3.6999793088e+01          -1.1999916809e+02         2.0000000000e+00          
1300000602.000            0                         963                       3.6999667651e+01          -1.1999923353e+02         2.0000000000e+00          
1300000603.000            0                         963                       3.6999554745e+01          -1.1999932803e+02         2.0000000000e+00          
1300000604.000            0                         963                       3.6999458643e+01          -1.1999944800e+02         2.0000000000e+00          
1300000605.000            0                         963                       3.6999382977e+01          -1.1999958891e+02         2.0000000000e+00          
1300000606.000            0                         963                       3.6999330605e+01          -1.1999974541e+02         2.0000000000e+00          
1300000607.000            0                         963                       3.6999303502e+01          -1.1999991161e+02         2.0000000000e+00          
1300000608.000            0                         963                       3.6999302690e+01          -1.2000008121e+02         2.0000000000e+00          
1300000609.000            0                         963                       3.6999328195e+01          -1.2000024782e+02         2.0000000000e+00          
1300000610.000            0                         963                       3.6999379051e+01          -1.2000040516e+02         2.0000000000e+00          
1300000611.000            0                         963                       3.6999453338e+01          -1.2000054728e+02         2.0000000000e+00          
1300000612.000            0                         963                       3.6999548253e+01          -1.2000066885e+02         2.0000000000e+00          
1300000613.000            0                         963                       3.6999660220e+01          -1.2000076529e+02         2.0000000000e+00          
1300000614.000            0                         963                       3.6999785022e+01          -1.2000083296e+02         2.0000000000e+00          
1300000615.000            0                         963                       3.6999917962e+01          -1.2000086933e+02         2.0000000000e+00          
1300000616.000            0                         963                       3.7000054043e+01          -1.2000087303e+02         2.0000000000e+00          
